dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
57865.941406,0.000000,2668.406494,47513.070312,0.000000,173553.125000,1624731462968146
57865.945312,0.000000,2668.427490,47513.074219,0.000000,173553.140625,1624731462969239
57865.949219,0.000000,2668.442871,47513.078125,0.000000,173553.171875,1624731462970348
57865.953125,0.000000,2668.461182,47513.078125,0.000000,173553.187500,1624731462971455
57865.953125,0.000000,2668.480469,47513.082031,0.000000,173553.218750,1624731462972550
57865.957031,0.000000,2668.513916,47513.093750,0.000000,173553.265625,1624731462973644
57865.960938,0.000000,2668.532227,47513.097656,0.000000,173553.281250,1624731462974737
57865.968750,0.000000,2668.551025,47513.105469,0.000000,173553.312500,1624731462976542
57865.972656,0.000000,2668.570557,47513.121094,0.000000,173553.359375,1624731462977652
57865.976562,0.000000,2668.599365,47513.125000,0.000000,173553.375000,1624731462978750
57865.976562,0.000000,2668.618652,47513.128906,0.000000,173553.406250,1624731462979843
57865.980469,0.000000,2668.637451,47513.132812,0.000000,173553.437500,1624731462980974
57865.980469,0.000000,2668.654297,47513.136719,0.000000,173553.453125,1624731462982074
57865.984375,0.000000,2668.677734,47513.140625,0.000000,173553.484375,1624731462983213
57865.984375,0.000000,2668.697510,47513.144531,0.000000,173553.500000,1624731462984312
57865.988281,0.000000,2668.716553,47513.148438,0.000000,173553.531250,1624731462985424
57865.992188,0.000000,2668.737305,47513.152344,0.000000,173553.546875,1624731462986514
57865.992188,0.000000,2668.755371,47513.156250,0.000000,173553.609375,1624731462987599
57865.996094,0.000000,2668.774170,47513.164062,0.000000,173553.625000,1624731462988706
57866.000000,0.000000,2668.815430,47513.167969,0.000000,173553.656250,1624731462989827
57866.003906,0.000000,2668.833496,47513.171875,0.000000,173553.671875,1624731462990954
57866.003906,0.000000,2668.855225,47513.179688,0.000000,173553.703125,1624731462992049
57866.007812,0.000000,2668.875977,47513.183594,0.000000,173553.718750,1624731462993188
57866.007812,0.000000,2668.893066,47513.187500,0.000000,173553.750000,1624731462994288
57866.011719,0.000000,2668.916992,47513.191406,0.000000,173553.765625,1624731462995377
57866.015625,0.000000,2668.935547,47513.195312,0.000000,173553.796875,1624731462996490
57866.015625,0.000000,2668.958740,47513.199219,0.000000,173553.812500,1624731462997597
57866.019531,0.000000,2668.976318,47513.203125,0.000000,173553.843750,1624731462998673
57866.023438,0.000000,2669.016846,47513.210938,0.000000,173553.890625,1624731462999768
57866.023438,0.000000,2669.039307,47513.214844,0.000000,173553.906250,1624731463000857
57866.027344,0.000000,2669.060547,47513.218750,0.000000,173553.937500,1624731463001983
57866.027344,0.000000,2669.081055,47513.222656,0.000000,173553.953125,1624731463003093
57866.031250,0.000000,2669.097412,47513.226562,0.000000,173553.984375,1624731463004206
57866.035156,0.000000,2669.121094,47513.230469,0.000000,173554.015625,1624731463005297
57866.039062,0.000000,2669.140137,47513.234375,0.000000,173554.031250,1624731463006395
57866.039062,0.000000,2669.161621,47513.238281,0.000000,173554.062500,1624731463007480
57866.042969,0.000000,2669.183105,47513.242188,0.000000,173554.078125,1624731463008572
57866.042969,0.000000,2669.200195,47513.246094,0.000000,173554.125000,1624731463009683
57866.046875,0.000000,2669.217529,47513.253906,0.000000,173554.156250,1624731463010788
57866.050781,0.000000,2669.254150,47513.257812,0.000000,173554.171875,1624731463011885
57866.054688,0.000000,2669.273193,47513.261719,0.000000,173554.203125,1624731463013002
57866.054688,0.000000,2669.295410,47513.265625,0.000000,173554.218750,1624731463014112
