dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
54831.996094,0.000000,63243.046875,57307.628906,0.000000,1973.072266,1624627486548940
54831.996094,0.000000,63243.058594,57307.628906,0.000000,1973.085571,1624627486550183
54831.996094,0.000000,63243.066406,57307.628906,0.000000,1973.100342,1624627486551429
54831.996094,0.000000,63243.078125,57307.628906,0.000000,1973.115967,1624627486552674
54831.996094,0.000000,63243.093750,57307.628906,0.000000,1973.130981,1624627486553924
54831.996094,0.000000,63243.101562,57307.628906,0.000000,1973.159180,1624627486555156
54831.996094,0.000000,63243.109375,57307.628906,0.000000,1973.172607,1624627486556404
54831.996094,0.000000,63243.121094,57307.628906,0.000000,1973.187866,1624627486557646
54831.996094,0.000000,63243.128906,57307.628906,0.000000,1973.202881,1624627486558879
54831.996094,0.000000,63243.148438,57307.628906,0.000000,1973.231323,1624627486560124
54831.996094,0.000000,63243.156250,57307.628906,0.000000,1973.244629,1624627486561368
54831.996094,0.000000,63243.167969,57307.628906,0.000000,1973.258057,1624627486562610
54831.996094,0.000000,63243.175781,57307.632812,0.000000,1973.272217,1624627486563869
54832.000000,0.000000,63243.199219,57307.636719,0.000000,1973.302124,1624627486565118
54832.000000,0.000000,63243.210938,57307.636719,0.000000,1973.316162,1624627486566363
54832.000000,0.000000,63243.222656,57307.636719,0.000000,1973.330688,1624627486567606
54832.000000,0.000000,63243.230469,57307.636719,0.000000,1973.344971,1624627486568848
54832.000000,0.000000,63243.253906,57307.636719,0.000000,1973.374512,1624627486570092
54832.000000,0.000000,63243.265625,57307.636719,0.000000,1973.389893,1624627486571336
54832.000000,0.000000,63243.273438,57307.636719,0.000000,1973.403320,1624627486572583
54832.000000,0.000000,63243.285156,57307.636719,0.000000,1973.417114,1624627486573825
54832.000000,0.000000,63243.304688,57307.640625,0.000000,1973.446045,1624627486575055
54832.003906,0.000000,63243.312500,57307.640625,0.000000,1973.464600,1624627486576297
54832.003906,0.000000,63243.324219,57307.644531,0.000000,1973.484009,1624627486577536
54832.003906,0.000000,63243.332031,57307.644531,0.000000,1973.502197,1624627486578717
54832.003906,0.000000,63243.339844,57307.648438,0.000000,1973.519897,1624627486579960
54832.007812,0.000000,63243.363281,57307.652344,0.000000,1973.550049,1624627486581181
54832.007812,0.000000,63243.371094,57307.656250,0.000000,1973.564453,1624627486582457
54832.007812,0.000000,63243.382812,57307.656250,0.000000,1973.579346,1624627486583718
54832.007812,0.000000,63243.394531,57307.660156,0.000000,1973.594238,1624627486584978
54832.007812,0.000000,63243.417969,57307.660156,0.000000,1973.621826,1624627486586237
54832.007812,0.000000,63243.425781,57307.660156,0.000000,1973.636475,1624627486587486
54832.007812,0.000000,63243.433594,57307.660156,0.000000,1973.649780,1624627486588730
54832.007812,0.000000,63243.441406,57307.660156,0.000000,1973.663818,1624627486589973
54832.007812,0.000000,63243.460938,57307.660156,0.000000,1973.691406,1624627486591217
54832.007812,0.000000,63243.468750,57307.660156,0.000000,1973.705322,1624627486592460
54832.007812,0.000000,63243.480469,57307.660156,0.000000,1973.719727,1624627486593705
54832.007812,0.000000,63243.488281,57307.660156,0.000000,1973.734131,1624627486594939
54832.007812,0.000000,63243.503906,57307.660156,0.000000,1973.761597,1624627486596183
54832.007812,0.000000,63243.515625,57307.660156,0.000000,1973.776611,1624627486597429
54832.007812,0.000000,63243.523438,57307.660156,0.000000,1973.790771,1624627486598686
54832.007812,0.000000,63243.531250,57307.660156,0.000000,1973.805908,1624627486599930
54832.007812,0.000000,63243.550781,57307.660156,0.000000,1973.833008,1624627486601173
54832.007812,0.000000,63243.558594,57307.660156,0.000000,1973.846680,1624627486602418
54832.007812,0.000000,63243.570312,57307.660156,0.000000,1973.860352,1624627486603662
54832.007812,0.000000,63243.578125,57307.660156,0.000000,1973.873779,1624627486604905
54832.011719,0.000000,63243.597656,57307.664062,0.000000,1973.902710,1624627486606149
54832.015625,0.000000,63243.609375,57307.667969,0.000000,1973.917603,1624627486607417
54832.015625,0.000000,63243.621094,57307.667969,0.000000,1973.932129,1624627486608688
54832.015625,0.000000,63243.628906,57307.667969,0.000000,1973.946777,1624627486609963
54832.015625,0.000000,63243.648438,57307.667969,0.000000,1973.977295,1624627486611221
54832.015625,0.000000,63243.660156,57307.667969,0.000000,1973.990967,1624627486612495
54832.015625,0.000000,63243.671875,57307.667969,0.000000,1974.004639,1624627486613765
54832.015625,0.000000,63243.679688,57307.667969,0.000000,1974.019897,1624627486615027
54832.015625,0.000000,63243.703125,57307.667969,0.000000,1974.048584,1624627486616298
54832.015625,0.000000,63243.710938,57307.671875,0.000000,1974.062500,1624627486617570
54832.015625,0.000000,63243.722656,57307.671875,0.000000,1974.079834,1624627486618780
54832.015625,0.000000,63243.734375,57307.671875,0.000000,1974.098145,1624627486620049
54832.015625,0.000000,63243.750000,57307.675781,0.000000,1974.132202,1624627486621325
54832.015625,0.000000,63243.761719,57307.679688,0.000000,1974.148926,1624627486622570
54832.019531,0.000000,63243.773438,57307.683594,0.000000,1974.164307,1624627486623861
54832.019531,0.000000,63243.789062,57307.687500,0.000000,1974.193604,1624627486625138
54832.019531,0.000000,63243.812500,57307.691406,0.000000,1974.208496,1624627486626410
54832.019531,0.000000,63243.820312,57307.691406,0.000000,1974.221802,1624627486627684
54832.019531,0.000000,63243.832031,57307.691406,0.000000,1974.236572,1624627486628955
54832.019531,0.000000,63243.839844,57307.691406,0.000000,1974.261230,1624627486630238
54832.019531,0.000000,63243.851562,57307.691406,0.000000,1974.276367,1624627486631520
54832.019531,0.000000,63243.859375,57307.691406,0.000000,1974.288574,1624627486632798
54832.019531,0.000000,63243.863281,57307.691406,0.000000,1974.300903,1624627486634079
54832.019531,0.000000,63243.878906,57307.691406,0.000000,1974.327026,1624627486635368
54832.019531,0.000000,63243.886719,57307.691406,0.000000,1974.338867,1624627486636640
54832.019531,0.000000,63243.894531,57307.691406,0.000000,1974.351562,1624627486637909
54832.019531,0.000000,63243.902344,57307.691406,0.000000,1974.366333,1624627486639180
54832.019531,0.000000,63243.914062,57307.691406,0.000000,1974.391357,1624627486640467
54832.019531,0.000000,63243.921875,57307.695312,0.000000,1974.405518,1624627486641747
54832.019531,0.000000,63243.925781,57307.695312,0.000000,1974.418091,1624627486643017
54832.019531,0.000000,63243.933594,57307.695312,0.000000,1974.430298,1624627486644290
54832.023438,0.000000,63243.953125,57307.699219,0.000000,1974.459229,1624627486645562
54832.027344,0.000000,63243.964844,57307.699219,0.000000,1974.474609,1624627486646800
54832.027344,0.000000,63243.976562,57307.699219,0.000000,1974.487793,1624627486648074
54832.027344,0.000000,63243.984375,57307.699219,0.000000,1974.502930,1624627486649346
54832.027344,0.000000,63244.003906,57307.699219,0.000000,1974.532471,1624627486650618
